conversation_id,tweet_ids,created_at_list,tweet_texts,human_summary,elapsed_time
39a1ba3b5bb0f486afa4698436ee7c5e,"[1541890, 1541893, 1541893, 1541895, 1541896]","{1541890: Timestamp('2017-11-03 22:52:01+0000', tz='UTC'), 1541893: Timestamp('2017-11-03 22:37:41+0000', tz='UTC'), 1541895: Timestamp('2017-11-04 02:39:31+0000', tz='UTC'), 1541896: Timestamp('2017-11-04 03:01:28+0000', tz='UTC')}","@115821 4th broken item received by Amazon in 2 months. Done, and recommend you purchase straight from the manufacturer/company. @188736 I'm sorry to hear about this! We'd like to help the best we can. To confirm, which Amazon marketplace did you order from? ^HC @AmazonHelp Yes..the 40+ items i've ordered totalling several thousand dollars have all been thru Amazon directly. @188736 Thanks for clarifying. Options for refund/replacement of the damaged item can be viewed here: https://t.co/Y5jpI9gRhE. ^SH",Customer is complaining that the broken item is received from the amazon. Agent updated the options of refund or for the replacement of the damaged item.,0 days 04:23:47
10343db1a73c0415c284896c66d74f99,"[2931812, 2931813, 2931816]","{2931812: Timestamp('2017-11-29 08:23:14+0000', tz='UTC'), 2931813: Timestamp('2017-11-29 08:21:55+0000', tz='UTC'), 2931816: Timestamp('2017-11-29 08:15:20+0000', tz='UTC')}","Hi! Any reason why my @VirginAtlantic flight for this afternoon is already delayed of 1hr20min? @119137 @810893 This is due to one of our aircraft being unexpectedly taken out of service Sara. We've tried to avoid a delay but unfortunately despite our best efforts it's been unavoidable. sorry for any inconvenience. ^G @VirginAtlantic Thank you for the explanation! With the delay, until what time the check-in will be open?","The customer is asking whether there is any reason why his @VirginAtlantic flight for that afternoon is already delayed of 1hr20min and asks with the delay, until what time the check-in will be open. The agent informs that the delay is due to one of their aircraft being unexpectedly taken out of service.",0 days 00:07:54
0ade32c3ebc739d3f7dbcb536bf49885,"[1836911, 1836913, 1836916, 1899233]","{1836911: Timestamp('2017-10-18 06:05:26+0000', tz='UTC'), 1836913: Timestamp('2017-10-18 05:51:36+0000', tz='UTC'), 1836916: Timestamp('2017-10-18 11:58:46+0000', tz='UTC'), 1899233: Timestamp('2017-10-18 12:52:00+0000', tz='UTC')}","I’m completely fed up with you. Your services are getting worse. Bye Bye @116331 https://t.co/OCfKvE789Q @550749 We domn't want to loose you as a customer,As checked the balance has been deducted for internet usage.
Regards,
Amruta @idea_cares Once again my balance has been deducted... and I am still in wifi network. 😡😡😡 https://t.co/ySMC50hg5X @550749 Your request is still in progress, please bear with us for some time and you will get the positive resolution soon.Rgds,Sagar.",Customer is complaining about service and balance got deducted but still in wifi network. Agent inform that balance got deducted because usage of internet and informed to bear sometime for the positive resolution.,0 days 07:00:24
8dbedf6699be3ffdae313161b8a207a2,"[2163011, 2163014, 2163015, 2163017, 2163018]","{2163011: Timestamp('2017-11-09 08:59:26+0000', tz='UTC'), 2163014: Timestamp('2017-11-09 08:52:49+0000', tz='UTC'), 2163015: Timestamp('2017-11-09 08:51:41+0000', tz='UTC'), 2163017: Timestamp('2017-11-09 08:49:06+0000', tz='UTC'), 2163018: Timestamp('2017-11-09 08:43:54+0000', tz='UTC')}","@LondonMidland hello can you please tell me whether I can use this pass for Warrington to euston train on Saturday? https://t.co/uqEENhRgZz @520594 Hi, we do not run from Warrington and they are only valid to use on London Midland services. @520594 you can go from Lime St. There will be a change at Crewe or Stafford or you can go via Birmingham New St as long as it's with us! @LondonMidland Thanks for the help? Do we need to purchase tickets or can we just get on train and show our passes to conductor? @520594 yes, no need to book or buy anything else, just show them to platform &amp; on board staff as you go",Customer inquiring about the train pass. Agent suggest customer not to buy any tickets as the pass is enough for journey.,0 days 00:15:32
a01ee5b7e83fa7ebc0d6ab083d857642,"[1307542, 1307543, 1307544, 1307551, 1307553]","{1307542: Timestamp('2017-10-17 23:31:13+0000', tz='UTC'), 1307543: Timestamp('2017-10-17 23:31:29+0000', tz='UTC'), 1307544: Timestamp('2017-10-18 00:04:14+0000', tz='UTC'), 1307551: Timestamp('2017-10-17 21:54:54+0000', tz='UTC'), 1307553: Timestamp('2017-10-17 21:23:15+0000', tz='UTC')}","@XboxSupport opponent not found FIFA17 on xbox360 (NAT1 and all ports are open) help me! @425556 Hey there. Are you still unable to find a match? If so can you dm your GT and a picture of your Network Statistics? ^IS @425556 Thanks for that info. To be sure, are you able to find online matches on other games? Have you tried resetting your ^AK @425556 network by unplugging your router and modem for a solid 5 minutes? ^AK @XboxSupport Yes, i try with wolfenstein but i can’t play in new match on line",Customer is complaining that the opponent not found FIFA17 on xbox 360. Agent suggest him to send a picture of what is appearing on the screen when they are unable to play online.,0 days 02:40:59
067dce56d429db833839c98a3e029aa0,"[2709090, 2709092, 2709095, 2709096]","{2709090: Timestamp('2017-11-19 21:57:06+0000', tz='UTC'), 2709092: Timestamp('2017-11-19 20:56:25+0000', tz='UTC'), 2709095: Timestamp('2017-11-19 20:50:26+0000', tz='UTC'), 2709096: Timestamp('2017-11-19 20:40:32+0000', tz='UTC')}","Not good on a Sunday Night when your online platform says the website's security has expired @4166 - please fix it before we need it in the morning! #notimpressed #Mfltwitterati @760758 Our apologies. May we ask what specific website, are you trying to access and please send us a screenshot of the message.

Thank you. @760758 Sorry for the trouble. 
Please do this https://t.co/nZOnve6rbR then this https://t.co/zh0RHgqZJA and try to access here:
https://t.co/gKXOIsbon2

Let us know if this will work for you.

Thank you. @PearsonSupport No change as I am not prepared to change my internet security settings. It's the website which has no current valid security certificate. Hope it is resolved as soon as the UK offices open tomorrow morning. Please can you make sure they are aware.",The customer is saying that it says website's security has expired when he is in online platform and asks to resolve the issue before the uk office opens the next day morning. The agent asks the screenshot of the message and sends some of the links to resolve the issue to the customer.,0 days 01:16:34
88719b9b6a614d121c521de9e559bdee,"[2254783, 2254784, 2254785, 2254786, 2254789]","{2254783: Timestamp('2017-11-10 23:58:43+0000', tz='UTC'), 2254784: Timestamp('2017-11-11 00:04:23+0000', tz='UTC'), 2254785: Timestamp('2017-11-10 23:55:17+0000', tz='UTC'), 2254786: Timestamp('2017-11-11 00:20:02+0000', tz='UTC'), 2254789: Timestamp('2017-11-11 00:26:33+0000', tz='UTC')}","Damned if I ever set foot on a @SouthwestAir flight again. Response to the #MCO hiccup has been a comedy of errors. We're still imprisoned in the plane now, an hour and a half after they reopened the terminal. @656760 We apologize for the issues tonight. Please know this is a security issue that is affecting all airlines flying in and out of Orlando. ^CC @SouthwestAir Yes, and it's been resolved. For. Over. An. Hour. Southwest employees are confining us on an *inbound* flight, instead of letting us get off to the terminal which, again, *is already cleared.* That's not on security. That's on you. @656760 It actually has not been resolved. The terminal is currently closed to all Passengers. ^CC @SouthwestAir @126260 Yes. I know you're giving me incorrect information. That's why I'm trying to set you straight so you can find out who's responsible for the three hours time I'll have to bill you for.",Customer is complaining about the terminal of the flight. Agent updates that they will have on their way ASAP.,0 days 00:31:16
b9a16504b52ba922c1027ae4d7557f15,"[23602, 23603, 23608, 23608, 23609]","{23602: Timestamp('2017-11-01 09:23:13+0000', tz='UTC'), 23603: Timestamp('2017-11-01 09:28:35+0000', tz='UTC'), 23608: Timestamp('2017-11-01 08:27:11+0000', tz='UTC'), 23609: Timestamp('2017-11-01 08:22:56+0000', tz='UTC')}","@SW_Help any reason for the last minute cancellation of the 8:25 SUR to WAT? #Delays @121111 Hello, on the previous journey, the train encounter a fault causing a delay to the next journey. This is the reason the train ran fast. ^AE @SW_Help Some great generic info good work by the comms team. Any detailed info about when improvements will be seen at stations other than Windsor? @121111 I would suggest to keep checking the website for future announcements. Updates will be posted there.  ^AE","The customer asks what was the reason for last minute cancellation of the 8:25 SUR to WAT and asks for detailed info about when improvements will be seen at stations other than Windsor. The agent informs that on the previous journey, the train encountered a fault causing a delay to the next journey, that is the reason the train ran fast and suggests to keep checking the website for future announcements.",0 days 01:05:39
7af386f7ec6c217dcd9bb516afebc9e4,"[2733100, 2733101, 2733103, 2733105, 2733106]","{2733100: Timestamp('2017-11-20 16:25:21+0000', tz='UTC'), 2733101: Timestamp('2017-11-20 14:04:31+0000', tz='UTC'), 2733103: Timestamp('2017-11-20 18:28:48+0000', tz='UTC'), 2733105: Timestamp('2017-11-20 21:20:56+0000', tz='UTC'), 2733106: Timestamp('2017-11-20 21:19:29+0000', tz='UTC')}","@Tesco searching google for a PS4 highlighted your £199.99 offer in store (500gb plus FIFA 18) Went to store to be told it is not a genuine offer. Can this be removed? Very misleading! @Tesco Hi, open google, type in PS4 and it is top of the list for shopping on the right of the page @766089 Hi Mark, thanks for getting back in touch. It looks like this is through an outward link. As our direct site and stores are separate areas of the business with their own stock, promotions and prices can sometimes vary 1/2 @766089 Hi Mark, I'm sorry regarding this situation, allow us to elaborate. This is an offer we previously had as an online deal, as such some search engines will still contain cached results of our products and deals.

1/2 @766089 We therefore cannot be held responsible for any offers that aren't directly on our page as we have no control over cached versions of search results. Hope this makes sense, let us know if we can help further. - Thanks - David

2/2","Customer is complaining that they found PS4 highlighted their $199.99 offer in store when searched in google, when they visited the store, they got to know that the offer was not genuine. Agent updates that this offer they had previously for an online deal and they are not responsible for any offers which are not directly from their own page.",0 days 07:16:25
c8ebcad951b899f42589542bc9dd76ea,"[2257255, 2257256, 2257257, 2257262]","{2257255: Timestamp('2017-11-11 00:39:55+0000', tz='UTC'), 2257256: Timestamp('2017-11-11 00:36:13+0000', tz='UTC'), 2257257: Timestamp('2017-11-11 00:31:55+0000', tz='UTC'), 2257262: Timestamp('2017-11-11 00:24:53+0000', tz='UTC')}","@VerizonSupport I want to call up and get xfinity but my verizon phone isn't working. @653977 Thank you, was the phone service interrupted/suspended? ^JRA @VerizonSupport I KNOW THAT I DON'T HAVE A DIAL TONE AND CAN'T CALL OUT OR RECEIVE CALLS. @653977 Tom, Please send us a DM so we can access your account.
^NHP",Customer is complaining about the Verizon phone that isn't working. Agent enquires about the phone service and requests for DM to access the account.,0 days 00:15:02
2797241cdc8ed398482bd4d1da11d92d,"[402319, 402320, 402322, 402331, 402333]","{402319: Timestamp('2017-10-09 20:00:50+0000', tz='UTC'), 402320: Timestamp('2017-10-09 20:26:05+0000', tz='UTC'), 402322: Timestamp('2017-10-09 20:41:14+0000', tz='UTC'), 402331: Timestamp('2017-10-10 09:56:50+0000', tz='UTC'), 402333: Timestamp('2017-10-09 11:18:12+0000', tz='UTC')}","@115888, why can't listen to @18979 anymore? 🙁 @211169 Hi Ana, help has arrived. Are you getting an error message when trying to listen to The xx? We'll take a look /ME @SpotifyCares Thanks! No error message, I just press PLAY but nothing happens. I've tried it on other artists as well and I get the same issue @211169 Can you send over your device model/operating system and the Spotify version you're using? We'll see what we can suggest /ME @211169 Can you DM us your account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt","The customer says that he can't listen to @18979 anymore and says that he is not getting any error message but nothing happens when he just pressed PLAY. The agent asks whether the customer getting any errror messages when tries to listen to The xx, then asks to send over device model/OS and the spotify version and then to DM customer's account username or email address.",0 days 22:38:38
34bc20f0479798b719171dd7de8a5983,"[875389, 875390, 875391, 880173, 880174]","{875389: Timestamp('2017-10-20 15:48:00+0000', tz='UTC'), 875390: Timestamp('2017-10-20 18:18:48+0000', tz='UTC'), 875391: Timestamp('2017-10-20 19:19:10+0000', tz='UTC'), 880173: Timestamp('2017-10-20 21:47:14+0000', tz='UTC'), 880174: Timestamp('2017-10-20 21:47:11+0000', tz='UTC')}","@Tesco you continue to exasperate your customers. Your Rugeley store tell me there is no party food deal! Why print it on your packaging? https://t.co/bphvAwlDlR @327838 Hi Ian, this does look rather strange that these are on sale saying they're part of a food deal and there is no deal. 1/2 @327838 Hi Ian, the 3 for 2 deal begins on Monday and will run until the first week of January. Kind regards - Rhys @327838 Hi Ian, I have spoke to my colleagues at that store they have advised me they aren't fully advertising the promotion until Monday 1/3 @327838 We like to get as much product onto the shop floor and we would view these as an individual food party deal. 2/3",Customer is asking about the rugeley store that why they are not dealing with party food. Agent says that to get as much product on to the shop floor and we would view these as an individual food party deal.,0 days 05:59:14
7d9654c27255bf7a42338640c0ad93f7,"[1298632, 1298634, 1298639, 1298640, 1298644]","{1298632: Timestamp('2017-10-26 22:58:14+0000', tz='UTC'), 1298634: Timestamp('2017-10-26 22:24:25+0000', tz='UTC'), 1298639: Timestamp('2017-11-04 22:33:04+0000', tz='UTC'), 1298640: Timestamp('2017-11-04 22:42:20+0000', tz='UTC'), 1298644: Timestamp('2017-11-04 19:41:01+0000', tz='UTC')}","@ComcastCares
#mobile_Care I noticed a fallen tree limb being held by the internet wires. How can this be resolved? https://t.co/BCpWaoScMH @423503 Oh no! I would be happy to help. Please DM me your address and number so I can get your account pulled up. -AR @423503 Tree limbs are not something we fix as we do not trim trees. We only tend to the lines. Is the limb still resting on it? -ZL @423503 Thank you for the pic. Tech ops is going out to look at this to determine if this is a service line or main line and what to do with it. -ZL @comcastcares Hi, a guy just came out and left. Not that i would have known, but it’s an At&amp;t line. Now I need to contact them. Thanks for all your help.",Customer is having an issue with tree limb being held by the internet wires. Agent informed the customer that tree limbs are not something they can fix and  only tech options is going out to look at this issue.,9 days 00:17:55
20ad1a6d6b053305e4634acfd7890fef,"[2426538, 2426539, 2426540, 2426545]","{2426538: Timestamp('2017-11-14 19:32:44+0000', tz='UTC'), 2426539: Timestamp('2017-11-14 23:58:19+0000', tz='UTC'), 2426540: Timestamp('2017-11-14 09:29:33+0000', tz='UTC'), 2426545: Timestamp('2017-11-15 20:11:37+0000', tz='UTC')}","@AirAsiaSupport @115802 Hi, I do need a favor to correct spelling name.my flight will be on next week. please reply my dm @696781 Hi, you would need to submit web form https://t.co/yUyvTZDtHT and attach passport copy for verification and correction. - Ed @AirAsiaSupport i had been sending but not respon.can u help me via twitt? @696781 Kindly DM us with the passport copy so we would be able to verify and correct accordingly. Thanks - Ed",Customer is inquiring about correcting the spelling of his name on the flight ticket. Agent is requesting for passport copy in order to proceed with it.,1 days 10:42:04
f3c006d7036001f3da8cdce865bd7ac9,"[1704814, 1704816, 1704818, 1704821, 1704825]","{1704814: Timestamp('2017-11-06 22:19:09+0000', tz='UTC'), 1704816: Timestamp('2017-11-06 19:14:34+0000', tz='UTC'), 1704818: Timestamp('2017-11-06 22:19:09+0000', tz='UTC'), 1704821: Timestamp('2017-11-06 19:12:25+0000', tz='UTC'), 1704825: Timestamp('2017-11-04 19:50:27+0000', tz='UTC')}","@Tesco Seriously first world problem, but can you try and encourage stores not to refrigerate red wine provided with the finest meal deal? @233806 Hi Joseph, I can understand your frustration and you're not alone. We need to display all of the Meal Deal options together. 1/2 @Tesco I understand 👍🏼 @marksandspencer have a separate area for wine — another option would be to include the meal deal wine with the normal wine? @233806 Could you please DM us your full name and e-mail? TY - Eve 2/2 @233806 Hi Joseph, I'm sorry to hear that the wine is refrigerated. I can assure I will log your feedback on our system for review. 1/2",Customer is complaining about wine is not refrigerate. Agent informed the customer that they will need to display all of the Meal Deal Options together and informed the customer to DM with Full name and E-mail.,2 days 02:28:42
a9657cc81ad2272943945304b46a73e9,"[1517695, 1517696]","{1517695: Timestamp('2017-10-16 23:42:54+0000', tz='UTC'), 1517696: Timestamp('2017-10-17 03:26:46+0000', tz='UTC')}","I wanna know why Este Corazon is the only RBD song I can find on @115888 @472114 Fingers crossed we'll be able to have all of their songs soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /CH",The customer is complaining that he can only find rbd song. The agent responded that they will be having all of the songs soon.,0 days 03:43:52
65e2fc448ac0de066241457338241bfd,"[1525, 1526, 1529, 1531, 1532, 1536, 1537, 1538, 1539]","{1525: Timestamp('2017-10-31 22:04:00+0000', tz='UTC'), 1526: Timestamp('2017-10-31 22:46:39+0000', tz='UTC'), 1529: Timestamp('2017-10-31 23:00:55+0000', tz='UTC'), 1531: Timestamp('2017-10-31 23:53:43+0000', tz='UTC'), 1532: Timestamp('2017-11-01 05:15:31+0000', tz='UTC'), 1536: Timestamp('2017-11-01 05:07:29+0000', tz='UTC'), 1537: Timestamp('2017-11-01 05:06:43+0000', tz='UTC'), 1538: Timestamp('2017-11-01 08:05:19+0000', tz='UTC'), 1539: Timestamp('2017-11-01 08:04:54+0000', tz='UTC')}","@115937 Estimated delivery Wed, 25 Oct - Fri, 27 Oct
You have paid using PaisaPay on 21/10/17. 
but i havent received it yet on 1/11/17. @116025 The seller should have delivered it by then, but as you don't have it just see https://t.co/Yh3pSrspGY if the seller can't help! ^D @116025 The contract is between you and the seller! They shipped it, but we protect you if you didn't get it if you open a case. ^D @116025 Did you view our link? We can give a refund if you don't get it! Just look at our guarantee for steps on activating it. ^D @AskeBay I am looking for the product. Let me tell you something. I bought a similar product on 9th of this month. But that was damaged  . @AskeBay and so you have provided me the refund for that. But as I was mad about this product so I ordered the same product on 21st . @AskeBay I would appreciate that I got the refund of my previous damaged product from eBay. But where are the timelines for delivery. @116025 Thank you for your reply. The estimate delivery date for this order will be available to view in your ‘Purchase History’.1/2 @116025 If you still can't see this, please DM us your full name, Zip code &amp; item number &amp; we'll advise on this date for you. 2/2^ML","Customer is complaining about the worst service where they have not received the product yet though they have crossed the timeline. Agent request to DM their name, zip code &amp, item number &amp for further assistance to know the date.",0 days 10:01:19
4dddde8231f9550ab6b3a6023c836b80,"[2416059, 2416062, 2416065, 2416748]","{2416059: Timestamp('2017-10-29 08:57:58+0000', tz='UTC'), 2416062: Timestamp('2017-10-29 08:49:12+0000', tz='UTC'), 2416065: Timestamp('2017-10-29 09:21:38+0000', tz='UTC'), 2416748: Timestamp('2017-10-31 18:26:28+0000', tz='UTC')}","@safaricom_care kindly help me my line 0726668629 doesn't connect data bundles @694399 Hi, your line is okay. You're unreachable for further instructions. Kindly restart your device and a test. ^NO @694399 We have reset the line, restart your phone. Then go to settings, wireless and networks, mobile networks, network mode and ...... @694399 2/2 Also note if you have an outstanding Okoa Jahazi you cannot transfer or receive Bonga points. ^PW",Customer is requesting to help their line 0726668629 which is doesn't connect data bundles. Agent updates that the line has been reset and requests to restart their phone.,2 days 09:37:16
7fa1d464199a698c8d4bcee13120b287,"[627999, 627999, 628001, 628004, 628006]","{627999: Timestamp('2017-11-22 15:07:00+0000', tz='UTC'), 628001: Timestamp('2017-11-22 12:40:18+0000', tz='UTC'), 628004: Timestamp('2017-11-22 23:27:26+0000', tz='UTC'), 628006: Timestamp('2017-11-22 23:37:28+0000', tz='UTC')}","@AppleSupport Sharing songs onto Twitter from @115948 no longer shows an artwork preview and details about the music. e.g. “Listen to Controlla by Drake”. Just a link is shared. What has happened? @257978 Let’s look into this together. To begin isolating the issue, can you tell us the device you’re noticing this on? Also, does this occur with one song or multiple? @257978 Which version of iOS do you have installed on your device? You can check this by going to Settings &gt; General &gt; About. @257978 Good to know. We'd like to take a closer look at this with you via DM. Reach out to us via the following link to continue: https://t.co/GDrqU22YpT",Customer is saying like the song link only  have  been posted while sharing a song on twitter. Agent updated the customer to  DM for further assistance.,0 days 10:57:10
2ce6f8e66cb9936734fda414c62b83ca,"[1926733, 1926733, 1926735, 1926736, 1926736, 1926737]","{1926733: Timestamp('2017-10-27 15:32:48+0000', tz='UTC'), 1926735: Timestamp('2017-10-29 14:59:03+0000', tz='UTC'), 1926736: Timestamp('2017-10-27 16:25:59+0000', tz='UTC'), 1926737: Timestamp('2017-10-27 16:26:00+0000', tz='UTC')}","@Tesco I keep finding bits of bone in your 20% fat beef mince... We've found three pieces in one meal today. Surely quality control problem? @468657 Hi there, I'm so sorry this has happened to you. In order for me to deal with this issue properly I'll need you to DM me the following: 1/3 @468657 Your full name &amp; address, the store you visited &amp; the price paid, a photo of the item that contains the barcode and best before date 2/3 @468657 Sadly, as you don't have the packaging I can't feed this back to our suppliers but I can still fully refund you:) Thanks, Calum",Here customer is having quality issue of fat beef mince. Agent take the details  and asked the customer to message him and also  says that he will refund his amount.,1 days 23:26:15
fbd817617078d585211e6b1128eaf1e7,"[1405865, 1405868, 1405870, 1405871, 1405873, 1405875]","{1405865: Timestamp('2017-10-20 02:09:26+0000', tz='UTC'), 1405868: Timestamp('2017-10-20 03:42:20+0000', tz='UTC'), 1405870: Timestamp('2017-10-20 05:54:00+0000', tz='UTC'), 1405871: Timestamp('2017-10-19 14:40:28+0000', tz='UTC'), 1405873: Timestamp('2017-10-19 13:44:51+0000', tz='UTC'), 1405875: Timestamp('2017-10-19 13:33:48+0000', tz='UTC')}","@idea_cares It's been 3 days I have been waiting for my services, none of UR executives were able to listen or solve the issue. @446785 Sorry for trouble. Request no. C1-100743221788 is under process for market move concern and will be sorted asap. Regards, Vicky @446785 Request you to share the two Idea number, so that we can assist you better. Regards, Vicky https://t.co/LBfZgLCSfr @446785 As checked your concern will get resolve by 21/10/2017,Please give us sometime.
Regards,
Amruta https://t.co/LBfZgLCSfr @idea_cares Can i get new SIM immediately activated with same no.s. I am left with no communication, not able to do financial transactions. Can't wait @446785 We request you to visit My Idea store for duplicate sim.
Regards,
Amruta",Customer complains about the service where they are waiting to have a  activation of 2 SIM cards. Agent requested to visit Idea store for duplicate sim.,0 days 16:20:12
7f6ad97e657308d1bd53eabcda2a4044,"[850796, 850805, 850811, 2298688]","{850796: Timestamp('2017-10-20 02:29:07+0000', tz='UTC'), 850805: Timestamp('2017-10-20 00:46:49+0000', tz='UTC'), 850811: Timestamp('2017-10-19 20:11:15+0000', tz='UTC'), 2298688: Timestamp('2017-10-19 20:29:28+0000', tz='UTC')}","@XboxSupport I was playing offline, I finished a game and when I reconnected in xbox live, my achievements did not unlock @XboxSupport Yes, i was online the whole time and I was able to unlock other achievements, but not the story's achievements @322121 That would indicate the proper steps to unlock them have not been taken or did not register. We  1 ^JL @XboxSupport I did again ""A short introduction"" I just have to play dlc's first mission, and the achievement did not unlock https://t.co/Ioep2tfBKe",Customer is complaining that their achievements have not lock when after finishing a game offline and tried to reconnect in xbox live. Agent updates that they will allow the proper teams to be aware of the issue and in meantime they recommended to wait and see if this achievement will unlock on its own.,0 days 06:17:52
0c0f601f14495eb0dcac2bd89acc1326,"[2361301, 2361302, 2361302, 2361305]","{2361301: Timestamp('2017-11-13 21:18:31+0000', tz='UTC'), 2361302: Timestamp('2017-11-13 18:10:47+0000', tz='UTC'), 2361305: Timestamp('2017-11-14 10:32:40+0000', tz='UTC')}","@British_Airways quick question: how can I change the language in which the emails are sent please? My parents don't speak English and I can't find how to set the language to French. @British_Airways How can I make sure the e-mails they receive regarding their booking are in French rather than in English? 
Is there a way to change the default language? @681853 Hi there, we can resend emails in a different language, but we're unable to change the language settings on the booking. If they get in touch, we'll be able to send the email they require. ^Chris",Customer is asking how to change the language English to french. Agent replying that he can resend the mail in a different language but  he cannot change the language settings on the booking.,0 days 16:21:53
c94352a6e267dcb02a6560df9483d87e,"[2820208, 2820210, 2820213]","{2820208: Timestamp('2017-11-27 06:23:00+0000', tz='UTC'), 2820210: Timestamp('2017-11-27 06:18:33+0000', tz='UTC'), 2820213: Timestamp('2017-11-27 09:03:00+0000', tz='UTC')}","I hv requested from Idea postpaid to Idea prepaid its been more thn 24hrs n my number is switched off, visited three idea stores and nobody is giving me proper reply,is this ur level of service #Idea_CARES if u cannot provide proper service then i should switch to other operator @786058 Sorry for the trouble caused, we request you to please share your Idea number and alternate number so that we can solve the issue.

Regards,
jyoti. @786058 Sorry for the trouble caused, we would like to inform you that it takes 7 working days for the post to pre migration process, We request you to please wait.

Regards,
jyoti.",The customer says he requested to migrate his number from postpaid to prepaid but still it has not yet been done. The agent says it would take 7 working days to complete it.,0 days 02:44:27
3e9f0a9304a4ef438aeb10ea8232da35,"[2542023, 2542024, 2542025, 2542028, 2542030]","{2542023: Timestamp('2017-11-16 11:56:54+0000', tz='UTC'), 2542024: Timestamp('2017-11-16 18:44:43+0000', tz='UTC'), 2542025: Timestamp('2017-11-16 11:54:38+0000', tz='UTC'), 2542028: Timestamp('2017-11-16 11:53:29+0000', tz='UTC'), 2542030: Timestamp('2017-11-16 11:37:07+0000', tz='UTC')}","@116245 please could you tell me if your squires gate store in Blackpool Lancashire accepts Apple Pay . Thanks @722748 Hey, we should be able to extend your reservation for a couple of days? If you would like me to do this please DM your reservation number. Natalie @ArgosHelpers I'm just thinking I can pay online to collect but will they accept the card as proof if it is snapped in half ? @722748 Hey, if you pay online for Fast Track collection you will receive an FT number and PIN via text/email and that is all you will need to collect. You will not need your card as proof. I hope this helps. Natalie @ArgosHelpers ive been trying to ring the argos store inside sainsburys at blackpool for 30 mins but no one seems to be answering",Customer asking  agent that  if its there any option for apple pay transaction. Agent provides  information regarding fast tract collection.,0 days 07:07:36
f8e917011412fa8c57c83ef2a74c76cc,"[805268, 805270, 805272, 805274, 805274]","{805268: Timestamp('2017-10-12 17:37:42+0000', tz='UTC'), 805270: Timestamp('2017-10-12 17:55:27+0000', tz='UTC'), 805272: Timestamp('2017-10-12 18:46:26+0000', tz='UTC'), 805274: Timestamp('2017-10-12 19:26:54+0000', tz='UTC')}","@CoxHelp Disconnecting randomly from the internet for up to 30 seconds at a time. @165301 Is this happening all throughout the day, randomly, or during a particular time? Are the lights on the modem going out? -Dustin @165301 Is the power from your modem connected to a surge protector or is it plugged directly into the wall? -Maria @165301 We can schedule a technician to further investigate this issue. DM your availability and a good contact number. -Maria","Customer is having an internet disconnecting issue. Agent asked whether this issue happen all the times or not and asked is the power from the modem  connected to a surge protector or is it plugged directly into the wall ,Finally  informed they will schedule a technician to further investigate this issue.",0 days 01:49:12
85dfd247802f9670fa3686c8d4f0f756,"[755250, 755253, 755255, 755256, 755257]","{755250: Timestamp('2017-10-11 18:08:12+0000', tz='UTC'), 755253: Timestamp('2017-10-13 23:31:28+0000', tz='UTC'), 755255: Timestamp('2017-10-11 18:02:44+0000', tz='UTC'), 755256: Timestamp('2017-10-11 18:00:24+0000', tz='UTC'), 755257: Timestamp('2017-10-11 17:56:05+0000', tz='UTC')}","I really wish @115714 would get its act together and let me have the service I pay for before I find a new cell service. @sprintcare No, everyone with Sprint in our house has service issues. And these problems have been going on for well over a year. So over it! @sprintcare Not only do we have the issues at home, but also out in major parts of town. @300523 @115714 Allow me to assist. Please send us a Direct Message, so that we can further assist you. -AS @300523 Hi there, this is not the way we want our valued customer feel. Please send us a Direct Message, so that we can further assist you. -RM",Customer is complaining about the poor service. Agent request to DM for further assistance.,2 days 05:35:23
fe3ae2b04b3e795b44a0d8be5d2f6cbe,"[979810, 979810, 979812, 979815, 979820]","{979810: Timestamp('2017-10-14 03:52:40+0000', tz='UTC'), 979812: Timestamp('2017-10-14 16:18:48+0000', tz='UTC'), 979815: Timestamp('2017-10-16 06:00:48+0000', tz='UTC'), 979820: Timestamp('2017-10-13 20:26:35+0000', tz='UTC')}",Hey @115888 I can't play any song by @2235 in the app. OP5. I have already un installed and deleted the cache. @SpotifyCares I have already restarted and logged out and it didn't work. The android version is 7.1.1 and the app version is 8.4.22.857. @SpotifyCares Restarting the connection didn't help. I tried it on my laptop and the songs are playing there. @352349 Thanks for giving it a try. Can you DM us your account's email address or username? We'd like to check further /RK https://t.co/ldFdZRiNAt,Customer is complaining that they are unable to play any songs in the app OP5 and they have already uninstalled and deleted the cache. After several try agent requests.,2 days 09:34:13
